1, 2.26221, 1.86029, EDDI, P32N21BTN77PW, 2022-09-30 16:56:52,
2565, 0.927545, -0.0771117, EDDI, P32N21BTN77PW, 2022-09-30 17:39:36,
2566, 1.85056, 0.842727, EDDI, P32N21BTN77PW, 2022-09-30 17:39:37,
2567, 3.90469, 2.89374, EDDI, P32N21BTN77PW, 2022-09-30 17:39:38,
2568, 2.75423, 1.74021, EDDI, P32N21BTN77PW, 2022-09-30 17:39:39,
2569, 3.23498, 2.21795, EDDI, P32N21BTN77PW, 2022-09-30 17:39:40,
2570, 1.21278, 0.192806, EDDI, P32N21BTN77PW, 2022-09-30 17:39:41,
2571, 4.77979, 3.75691, EDDI, P32N21BTN77PW, 2022-09-30 17:39:42,
2572, 4.33472, 3.30901, EDDI, P32N21BTN77PW, 2022-09-30 17:39:43,
2573, 1.12426, 0.0957547, EDDI, P32N21BTN77PW, 2022-09-30 17:39:44,
2574, 2.43969, 1.40846, EDDI, P32N21BTN77PW, 2022-09-30 17:39:45,
2575, 2.05275, 1.01884, EDDI, P32N21BTN77PW, 2022-09-30 17:39:46,
2576, 4.74057, 3.70403, EDDI, P32N21BTN77PW, 2022-09-30 17:39:47,
2577, 3.17846, 2.13936, EDDI, P32N21BTN77PW, 2022-09-30 17:39:48,
2578, 3.00264, 1.96103, EDDI, P32N21BTN77PW, 2022-09-30 17:39:49,
2579, 0.900925, -0.143147, EDDI, P32N21BTN77PW, 2022-09-30 17:39:50,
2580, 1.75135, 0.704874, EDDI, P32N21BTN77PW, 2022-09-30 17:39:51,
2581, 4.27563, 3.2268, EDDI, P32N21BTN77PW, 2022-09-30 17:39:52,
2582, 2.3853, 1.33419, EDDI, P32N21BTN77PW, 2022-09-30 17:39:53,
2583, 1.64166, 0.588306, EDDI, P32N21BTN77PW, 2022-09-30 17:39:54,
2584, 3.63861, 2.58307, EDDI, P32N21BTN77PW, 2022-09-30 17:39:55,
2585, 1.88081, 0.823144, EDDI, P32N21BTN77PW, 2022-09-30 17:39:56,
2586, 1.11844, 0.0587026, EDDI, P32N21BTN77PW, 2022-09-30 17:39:57,
2587, 1.74631, 0.684551, EDDI, P32N21BTN77PW, 2022-09-30 17:39:58,
2588, 5.25093, 4.18721, EDDI, P32N21BTN77PW, 2022-09-30 17:39:59,
2589, 2.83678, 1.77115, EDDI, P32N21BTN77PW, 2022-09-30 17:40:00,
2590, 4.76289, 3.69541, EDDI, P32N21BTN77PW, 2022-09-30 17:40:01,
2591, 2.77309, 1.7038, EDDI, P32N21BTN77PW, 2022-09-30 17:40:02,
2592, 2.56048, 1.48944, EDDI, P32N21BTN77PW, 2022-09-30 17:40:03,
2593, 4.17566, 3.10293, EDDI, P32N21BTN77PW, 2022-09-30 17:40:04,
2594, 1.98986, 0.915486, EDDI, P32N21BTN77PW, 2022-09-30 17:40:05,
2595, 5.25152, 4.17556, EDDI, P32N21BTN77PW, 2022-09-30 17:40:06,
2596, 5.04282, 3.96533, EDDI, P32N21BTN77PW, 2022-09-30 17:40:07,
2597, 3.58142, 2.50245, EDDI, P32N21BTN77PW, 2022-09-30 17:40:08,
2598, 3.94085, 2.86046, EDDI, P32N21BTN77PW, 2022-09-30 17:40:09,
2599, 1.30203, 0.22027, EDDI, P32N21BTN77PW, 2022-09-30 17:40:10,
2600, 2.97356, 1.89048, EDDI, P32N21BTN77PW, 2022-09-30 17:40:11,
2601, 2.13619, 1.05184, EDDI, P32N21BTN77PW, 2022-09-30 17:40:12,
2602, 3.60118, 2.51562, EDDI, P32N21BTN77PW, 2022-09-30 17:40:13,
2603, 1.33735, 0.250635, EDDI, P32N21BTN77PW, 2022-09-30 17:40:14,
2604, 2.7663, 1.67848, EDDI, P32N21BTN77PW, 2022-09-30 17:40:15,
2605, 1.01051, -0.0783549, EDDI, P32N21BTN77PW, 2022-09-30 17:40:16,
2606, 0.884544, -0.205324, EDDI, P32N21BTN77PW, 2022-09-30 17:40:17,
2607, 3.08609, 1.99527, EDDI, P32N21BTN77PW, 2022-09-30 17:40:18,
2608, 3.05429, 1.96259, EDDI, P32N21BTN77PW, 2022-09-30 17:40:19,
2609, 2.51806, 1.42551, EDDI, P32N21BTN77PW, 2022-09-30 17:40:20,
2610, 0.862724, -0.230611, EDDI, P32N21BTN77PW, 2022-09-30 17:40:21,
2611, 0.941176, -0.152895, EDDI, P32N21BTN77PW, 2022-09-30 17:40:22,
2612, 2.83202, 1.73727, EDDI, P32N21BTN77PW, 2022-09-30 17:40:23,
2613, 2.70533, 1.60995, EDDI, P32N21BTN77PW, 2022-09-30 17:40:24,
2614, 3.33655, 2.24059, EDDI, P32N21BTN77PW, 2022-09-30 17:40:25,
2615, 3.23834, 2.14185, EDDI, P32N21BTN77PW, 2022-09-30 17:40:26,
2616, 2.8366, 1.73964, EDDI, P32N21BTN77PW, 2022-09-30 17:40:27,
2617, 1.69351, 0.596118, EDDI, P32N21BTN77PW, 2022-09-30 17:40:28,
2618, 3.88987, 2.79211, EDDI, P32N21BTN77PW, 2022-09-30 17:40:29,
2619, 2.68487, 1.58679, EDDI, P32N21BTN77PW, 2022-09-30 17:40:30,
2620, 1.42492, 0.326572, EDDI, P32N21BTN77PW, 2022-09-30 17:40:31,
2621, 0.526632, -0.571931, EDDI, P32N21BTN77PW, 2022-09-30 17:40:32,
2622, 2.67506, 1.57633, EDDI, P32N21BTN77PW, 2022-09-30 17:40:33,
2623, 2.58586, 1.48701, EDDI, P32N21BTN77PW, 2022-09-30 17:40:34,
2624, 5.05747, 3.95857, EDDI, P32N21BTN77PW, 2022-09-30 17:40:35,
2625, 2.7514, 1.65248, EDDI, P32N21BTN77PW, 2022-09-30 17:40:36,
2626, 4.31648, 3.2176, EDDI, P32N21BTN77PW, 2022-09-30 17:40:37,
2627, 2.2716, 1.1728, EDDI, P32N21BTN77PW, 2022-09-30 17:40:38,
2628, 2.14912, 1.05046, EDDI, P32N21BTN77PW, 2022-09-30 17:40:39,
2629, 1.99817, 0.89971, EDDI, P32N21BTN77PW, 2022-09-30 17:40:40,
2630, 0.940657, -0.157568, EDDI, P32N21BTN77PW, 2022-09-30 17:40:41,
2631, -0.139228, -1.23716, EDDI, P32N21BTN77PW, 2022-09-30 17:40:42,
2632, 4.20692, 3.10933, EDDI, P32N21BTN77PW, 2022-09-30 17:40:43,
2633, 2.03546, 0.938252, EDDI, P32N21BTN77PW, 2022-09-30 17:40:44,
2634, 1.06938, -0.027391, EDDI, P32N21BTN77PW, 2022-09-30 17:40:45,
2635, 4.15961, 3.06334, EDDI, P32N21BTN77PW, 2022-09-30 17:40:46,
2636, 0.494769, -0.600972, EDDI, P32N21BTN77PW, 2022-09-30 17:40:47,
2637, 3.40289, 2.30773, EDDI, P32N21BTN77PW, 2022-09-30 17:40:48,
2638, 2.71404, 1.61952, EDDI, P32N21BTN77PW, 2022-09-30 17:40:49,
2639, 1.03559, -0.0582407, EDDI, P32N21BTN77PW, 2022-09-30 17:40:50,
2640, 4.22485, 3.13175, EDDI, P32N21BTN77PW, 2022-09-30 17:40:51,
2641, 4.56201, 3.46969, EDDI, P32N21BTN77PW, 2022-09-30 17:40:52,
2642, 1.22689, 0.135402, EDDI, P32N21BTN77PW, 2022-09-30 17:40:53,
2643, 2.30497, 1.21436, EDDI, P32N21BTN77PW, 2022-09-30 17:40:54,
2644, 2.20562, 1.11594, EDDI, P32N21BTN77PW, 2022-09-30 17:40:55,
2645, 1.60663, 0.517931, EDDI, P32N21BTN77PW, 2022-09-30 17:40:56,
2646, 2.51967, 1.43199, EDDI, P32N21BTN77PW, 2022-09-30 17:40:57,
2647, 2.85573, 1.76913, EDDI, P32N21BTN77PW, 2022-09-30 17:40:58,
2648, 1.86182, 0.776333, EDDI, P32N21BTN77PW, 2022-09-30 17:40:59,
2649, 3.29329, 2.20897, EDDI, P32N21BTN77PW, 2022-09-30 17:41:00,
2650, 3.31252, 2.22941, EDDI, P32N21BTN77PW, 2022-09-30 17:41:01,
2651, 0.361652, -0.720194, EDDI, P32N21BTN77PW, 2022-09-30 17:41:02,
2652, 3.48385, 2.40331, EDDI, P32N21BTN77PW, 2022-09-30 17:41:03,
2653, 2.46022, 1.38104, EDDI, P32N21BTN77PW, 2022-09-30 17:41:04,
2654, 2.51924, 1.44146, EDDI, P32N21BTN77PW, 2022-09-30 17:41:05,
2655, 2.53463, 1.4583, EDDI, P32N21BTN77PW, 2022-09-30 17:41:06,
2656, 2.86922, 1.79438, EDDI, P32N21BTN77PW, 2022-09-30 17:41:07,
2657, 3.49944, 2.42614, EDDI, P32N21BTN77PW, 2022-09-30 17:41:08,
2658, 3.95526, 2.88355, EDDI, P32N21BTN77PW, 2022-09-30 17:41:09,
2659, 0.943012, -0.127071, EDDI, P32N21BTN77PW, 2022-09-30 17:41:10,
2660, 3.2456, 2.17719, EDDI, P32N21BTN77PW, 2022-09-30 17:41:11,
2661, 1.00404, -0.0626432, EDDI, P32N21BTN77PW, 2022-09-30 17:41:12,
2662, 2.78467, 1.71976, EDDI, P32N21BTN77PW, 2022-09-30 17:41:13,
2663, 2.7047, 1.6416, EDDI, P32N21BTN77PW, 2022-09-30 17:41:14,
2664, 2.67326, 1.61202, EDDI, P32N21BTN77PW, 2022-09-30 17:41:15,
2665, 1.29465, 0.235308, EDDI, P32N21BTN77PW, 2022-09-30 17:41:16,
2666, -0.166372, -1.22376, EDDI, P32N21BTN77PW, 2022-09-30 17:41:17,
2667, 1.07993, 0.024528, EDDI, P32N21BTN77PW, 2022-09-30 17:41:18,
2668, 2.47516, 1.42179, EDDI, P32N21BTN77PW, 2022-09-30 17:41:19,
2669, 1.24516, 0.193879, EDDI, P32N21BTN77PW, 2022-09-30 17:41:20,
2670, 1.10447, 0.0553123, EDDI, P32N21BTN77PW, 2022-09-30 17:41:21,
2671, 1.40904, 0.362051, EDDI, P32N21BTN77PW, 2022-09-30 17:41:22,
2672, 3.26739, 2.22261, EDDI, P32N21BTN77PW, 2022-09-30 17:41:23,
2673, 1.87592, 0.833388, EDDI, P32N21BTN77PW, 2022-09-30 17:41:24,
2674, 3.16605, 2.12582, EDDI, P32N21BTN77PW, 2022-09-30 17:41:25,
2675, 2.24685, 1.20895, EDDI, P32N21BTN77PW, 2022-09-30 17:41:26,
2676, 2.3304, 1.29489, EDDI, P32N21BTN77PW, 2022-09-30 17:41:27,
2677, 2.91371, 1.88063, EDDI, P32N21BTN77PW, 2022-09-30 17:41:28,
2678, 1.38318, 0.352558, EDDI, P32N21BTN77PW, 2022-09-30 17:41:29,
2679, 3.35413, 2.32602, EDDI, P32N21BTN77PW, 2022-09-30 17:41:30,
2680, 0.534377, -0.49118, EDDI, P32N21BTN77PW, 2022-09-30 17:41:31,
2681, 1.99486, 0.971893, EDDI, P32N21BTN77PW, 2022-09-30 17:41:32,
2682, 2.52079, 1.50046, EDDI, P32N21BTN77PW, 2022-09-30 17:41:33,
2683, 2.53271, 1.51505, EDDI, P32N21BTN77PW, 2022-09-30 17:41:34,
2684, 1.53029, 0.515356, EDDI, P32N21BTN77PW, 2022-09-30 17:41:35,
2685, 0.587792, -0.424388, EDDI, P32N21BTN77PW, 2022-09-30 17:41:36,
2686, 0.758832, -0.25055, EDDI, P32N21BTN77PW, 2022-09-30 17:41:37,
2687, 1.90844, 0.901897, EDDI, P32N21BTN77PW, 2022-09-30 17:41:38,
2688, 1.04179, 0.0381225, EDDI, P32N21BTN77PW, 2022-09-30 17:41:39,
2689, 2.45279, 1.45204, EDDI, P32N21BTN77PW, 2022-09-30 17:41:40,
2690, 0.37517, -0.622616, EDDI, P32N21BTN77PW, 2022-09-30 17:41:41,
2691, 1.50256, 0.507776, EDDI, P32N21BTN77PW, 2022-09-30 17:41:42,
2692, 2.57733, 1.58557, EDDI, P32N21BTN77PW, 2022-09-30 17:41:43,
2693, 1.69565, 0.706981, EDDI, P32N21BTN77PW, 2022-09-30 17:41:44,
2694, 2.89935, 1.91379, EDDI, P32N21BTN77PW, 2022-09-30 17:41:45,
2695, 2.31876, 1.33636, EDDI, P32N21BTN77PW, 2022-09-30 17:41:46,
2696, 2.04202, 1.06281, EDDI, P32N21BTN77PW, 2022-09-30 17:41:47,
2697, 1.89708, 0.9211, EDDI, P32N21BTN77PW, 2022-09-30 17:41:48,
2698, 2.63377, 1.66106, EDDI, P32N21BTN77PW, 2022-09-30 17:41:49,
2699, 2.31553, 1.34613, EDDI, P32N21BTN77PW, 2022-09-30 17:41:50,
2700, 2.23892, 1.27287, EDDI, P32N21BTN77PW, 2022-09-30 17:41:51,
2701, 0.824421, -0.138253, EDDI, P32N21BTN77PW, 2022-09-30 17:41:52,
2702, 2.06043, 1.10117, EDDI, P32N21BTN77PW, 2022-09-30 17:41:53,
2703, 1.63111, 0.675312, EDDI, P32N21BTN77PW, 2022-09-30 17:41:54,
2704, 0.830232, -0.122071, EDDI, P32N21BTN77PW, 2022-09-30 17:41:55,
2705, 2.15115, 1.20238, EDDI, P32N21BTN77PW, 2022-09-30 17:41:56,
2706, 3.02705, 2.08184, EDDI, P32N21BTN77PW, 2022-09-30 17:41:57,
2707, 2.379, 1.4374, EDDI, P32N21BTN77PW, 2022-09-30 17:41:58,
2708, 0.958601, 0.0206352, EDDI, P32N21BTN77PW, 2022-09-30 17:41:59,
2709, 1.21312, 0.278826, EDDI, P32N21BTN77PW, 2022-09-30 17:42:00,
2710, 2.84656, 1.91597, EDDI, P32N21BTN77PW, 2022-09-30 17:42:01,
2711, 1.61518, 0.688347, EDDI, P32N21BTN77PW, 2022-09-30 17:42:02,
2712, 2.35071, 1.42765, EDDI, P32N21BTN77PW, 2022-09-30 17:42:03,
2713, 0.981727, 0.0624829, EDDI, P32N21BTN77PW, 2022-09-30 17:42:04,
2714, 2.53095, 1.61555, EDDI, P32N21BTN77PW, 2022-09-30 17:42:05,
2715, 1.78372, 0.872204, EDDI, P32N21BTN77PW, 2022-09-30 17:42:06,
2716, 2.15476, 1.24717, EDDI, P32N21BTN77PW, 2022-09-30 17:42:07,
2717, 1.24324, 0.339593, EDDI, P32N21BTN77PW, 2022-09-30 17:42:08,
2718, 1.75852, 0.858858, EDDI, P32N21BTN77PW, 2022-09-30 17:42:09,
2719, 0.774337, -0.121305, EDDI, P32N21BTN77PW, 2022-09-30 17:42:10,
2720, 1.73319, 0.841595, EDDI, P32N21BTN77PW, 2022-09-30 17:42:11,
2721, 0.0420372, -0.845472, EDDI, P32N21BTN77PW, 2022-09-30 17:42:12,
2722, 1.58429, 0.700897, EDDI, P32N21BTN77PW, 2022-09-30 17:42:13,
2723, 3.11219, 2.23295, EDDI, P32N21BTN77PW, 2022-09-30 17:42:14,
2724, 2.14266, 1.2676, EDDI, P32N21BTN77PW, 2022-09-30 17:42:15,
2725, 2.71902, 1.84816, EDDI, P32N21BTN77PW, 2022-09-30 17:42:16,
2726, 1.79859, 0.93198, EDDI, P32N21BTN77PW, 2022-09-30 17:42:17,
2727, 2.41044, 1.5481, EDDI, P32N21BTN77PW, 2022-09-30 17:42:18,
2728, 3.51985, 2.66182, EDDI, P32N21BTN77PW, 2022-09-30 17:42:19,
2729, 1.83816, 0.984468, EDDI, P32N21BTN77PW, 2022-09-30 17:42:20,
2730, 0.690832, -0.158492, EDDI, P32N21BTN77PW, 2022-09-30 17:42:21,
2731, 1.92861, 1.08368, EDDI, P32N21BTN77PW, 2022-09-30 17:42:22,
2732, 0.273576, -0.566922, EDDI, P32N21BTN77PW, 2022-09-30 17:42:23,
2733, 0.905999, 0.0699583, EDDI, P32N21BTN77PW, 2022-09-30 17:42:24,
2734, 2.02304, 1.19148, EDDI, P32N21BTN77PW, 2022-09-30 17:42:25,
2735, 1.94933, 1.12229, EDDI, P32N21BTN77PW, 2022-09-30 17:42:26,
2736, 0.0765849, -0.745906, EDDI, P32N21BTN77PW, 2022-09-30 17:42:27,
2737, 1.21864, 0.400723, EDDI, P32N21BTN77PW, 2022-09-30 17:42:28,
2738, 2.08778, 1.27447, EDDI, P32N21BTN77PW, 2022-09-30 17:42:29,
2739, -0.498528, -1.30721, EDDI, P32N21BTN77PW, 2022-09-30 17:42:30,
2740, 3.05533, 2.25131, EDDI, P32N21BTN77PW, 2022-09-30 17:42:31,
2741, 0.703256, -0.0960802, EDDI, P32N21BTN77PW, 2022-09-30 17:42:32,
2742, 1.2434, 0.44878, EDDI, P32N21BTN77PW, 2022-09-30 17:42:33,
2743, 0.414191, -0.375689, EDDI, P32N21BTN77PW, 2022-09-30 17:42:34,
2744, 1.84047, 1.05536, EDDI, P32N21BTN77PW, 2022-09-30 17:42:35,
2745, 3.08943, 2.30911, EDDI, P32N21BTN77PW, 2022-09-30 17:42:36,
2746, 1.44009, 0.664596, EDDI, P32N21BTN77PW, 2022-09-30 17:42:37,
2747, 1.82204, 1.05139, EDDI, P32N21BTN77PW, 2022-09-30 17:42:38,
2748, 2.47014, 1.70437, EDDI, P32N21BTN77PW, 2022-09-30 17:42:39,
2749, 1.06629, 0.305415, EDDI, P32N21BTN77PW, 2022-09-30 17:42:40,
2750, 1.38287, 0.626922, EDDI, P32N21BTN77PW, 2022-09-30 17:42:41,
2751, -0.296977, -1.04797, EDDI, P32N21BTN77PW, 2022-09-30 17:42:42,
2752, 2.25396, 1.50794, EDDI, P32N21BTN77PW, 2022-09-30 17:42:43,
2753, 0.0434634, -0.697557, EDDI, P32N21BTN77PW, 2022-09-30 17:42:44,
2754, 2.52159, 1.78559, EDDI, P32N21BTN77PW, 2022-09-30 17:42:45,
2755, 1.00261, 0.271661, EDDI, P32N21BTN77PW, 2022-09-30 17:42:46,
2756, 1.7376, 1.01172, EDDI, P32N21BTN77PW, 2022-09-30 17:42:47,
2757, 0.938909, 0.218128, EDDI, P32N21BTN77PW, 2022-09-30 17:42:48,
2758, 2.04347, 1.32781, EDDI, P32N21BTN77PW, 2022-09-30 17:42:49,
2759, 1.85434, 1.14382, EDDI, P32N21BTN77PW, 2022-09-30 17:42:50,
2760, -0.0362819, -0.741637, EDDI, P32N21BTN77PW, 2022-09-30 17:42:51,
2761, 0.988021, 0.287853, EDDI, P32N21BTN77PW, 2022-09-30 17:42:52,
2762, -0.453072, -1.14803, EDDI, P32N21BTN77PW, 2022-09-30 17:42:53,
2763, 0.93178, 0.242052, EDDI, P32N21BTN77PW, 2022-09-30 17:42:54,
2764, 1.94257, 1.2581, EDDI, P32N21BTN77PW, 2022-09-30 17:42:55,
2765, -1.16518, -1.84438, EDDI, P32N21BTN77PW, 2022-09-30 17:42:56,
2766, 2.33424, 1.66033, EDDI, P32N21BTN77PW, 2022-09-30 17:42:57,
2767, -0.296414, -0.965003, EDDI, P32N21BTN77PW, 2022-09-30 17:42:58,
2768, 0.455093, -0.208159, EDDI, P32N21BTN77PW, 2022-09-30 17:42:59,
2769, -0.480985, -1.13888, EDDI, P32N21BTN77PW, 2022-09-30 17:43:00,
2770, 0.809966, 0.157447, EDDI, P32N21BTN77PW, 2022-09-30 17:43:01,
2771, -0.529692, -1.17681, EDDI, P32N21BTN77PW, 2022-09-30 17:43:02,
2772, 0.889636, 0.24793, EDDI, P32N21BTN77PW, 2022-09-30 17:43:03,
2773, 2.91416, 2.27789, EDDI, P32N21BTN77PW, 2022-09-30 17:43:04,
2774, 1.65211, 1.02129, EDDI, P32N21BTN77PW, 2022-09-30 17:43:05,
2775, -0.146471, -0.771815, EDDI, P32N21BTN77PW, 2022-09-30 17:43:06,
2776, 1.23776, 0.617905, EDDI, P32N21BTN77PW, 2022-09-30 17:43:07,
2777, -0.233885, -0.848229, EDDI, P32N21BTN77PW, 2022-09-30 17:43:08,
2778, 1.74191, 1.13309, EDDI, P32N21BTN77PW, 2022-09-30 17:43:09,
2779, 1.12008, 0.516803, EDDI, P32N21BTN77PW, 2022-09-30 17:43:10,
2780, 0.29417, -0.303543, EDDI, P32N21BTN77PW, 2022-09-30 17:43:11,
2781, 2.35405, 1.76191, EDDI, P32N21BTN77PW, 2022-09-30 17:43:12,
2782, -0.0506578, -0.637198, EDDI, P32N21BTN77PW, 2022-09-30 17:43:13,
2783, -0.0517438, -0.632673, EDDI, P32N21BTN77PW, 2022-09-30 17:43:14,
2784, -0.761424, -1.33673, EDDI, P32N21BTN77PW, 2022-09-30 17:43:15,
2785, 1.47011, 0.900453, EDDI, P32N21BTN77PW, 2022-09-30 17:43:16,
2786, -0.84868, -1.41268, EDDI, P32N21BTN77PW, 2022-09-30 17:43:17,
2787, 0.912493, 0.354166, EDDI, P32N21BTN77PW, 2022-09-30 17:43:18,
2788, 0.864307, 0.311668, EDDI, P32N21BTN77PW, 2022-09-30 17:43:19,
2789, 2.67693, 2.13, EDDI, P32N21BTN77PW, 2022-09-30 17:43:20,
2790, 1.4456, 0.904378, EDDI, P32N21BTN77PW, 2022-09-30 17:43:21,
2791, 0.759622, 0.224135, EDDI, P32N21BTN77PW, 2022-09-30 17:43:22,
2792, 0.39319, -0.136552, EDDI, P32N21BTN77PW, 2022-09-30 17:43:23,
2793, -0.0261599, -0.550143, EDDI, P32N21BTN77PW, 2022-09-30 17:43:24,
2794, 2.07847, 1.56026, EDDI, P32N21BTN77PW, 2022-09-30 17:43:25,
2795, 1.10494, 0.592509, EDDI, P32N21BTN77PW, 2022-09-30 17:43:26,
2796, -1.48946, -1.99609, EDDI, P32N21BTN77PW, 2022-09-30 17:43:27,
2797, 0.565, 0.0641796, EDDI, P32N21BTN77PW, 2022-09-30 17:43:28,
2798, -1.34253, -1.83753, EDDI, P32N21BTN77PW, 2022-09-30 17:43:29,
2799, 1.08096, 0.591797, EDDI, P32N21BTN77PW, 2022-09-30 17:43:30,
2800, -0.0384367, -0.521757, EDDI, P32N21BTN77PW, 2022-09-30 17:43:31,
2801, 0.972763, 0.495299, EDDI, P32N21BTN77PW, 2022-09-30 17:43:32,
2802, -1.50469, -1.97628, EDDI, P32N21BTN77PW, 2022-09-30 17:43:33,
2803, -0.786527, -1.25225, EDDI, P32N21BTN77PW, 2022-09-30 17:43:34,
2804, 0.818101, 0.358268, EDDI, P32N21BTN77PW, 2022-09-30 17:43:35,
2805, 0.262343, -0.191593, EDDI, P32N21BTN77PW, 2022-09-30 17:43:36,
2806, -0.770492, -1.21852, EDDI, P32N21BTN77PW, 2022-09-30 17:43:37,
2807, 0.163753, -0.278359, EDDI, P32N21BTN77PW, 2022-09-30 17:43:38,
2808, 0.962576, 0.52639, EDDI, P32N21BTN77PW, 2022-09-30 17:43:39,
2809, 0.995548, 0.565297, EDDI, P32N21BTN77PW, 2022-09-30 17:43:40,
2810, -0.164112, -0.58842, EDDI, P32N21BTN77PW, 2022-09-30 17:43:41,
2811, 0.331806, -0.0865509, EDDI, P32N21BTN77PW, 2022-09-30 17:43:42,
2812, -0.228575, -0.640972, EDDI, P32N21BTN77PW, 2022-09-30 17:43:43,
2813, 0.802267, 0.395836, EDDI, P32N21BTN77PW, 2022-09-30 17:43:44,
2814, 0.576208, 0.175752, EDDI, P32N21BTN77PW, 2022-09-30 17:43:45,
2815, 0.406183, 0.0117084, EDDI, P32N21BTN77PW, 2022-09-30 17:43:46,
2816, 2.30856, 1.92007, EDDI, P32N21BTN77PW, 2022-09-30 17:43:47,
2817, -0.986068, -1.36856, EDDI, P32N21BTN77PW, 2022-09-30 17:43:48,
2818, 0.471591, 0.0951003, EDDI, P32N21BTN77PW, 2022-09-30 17:43:49,
2819, 0.791211, 0.420726, EDDI, P32N21BTN77PW, 2022-09-30 17:43:50,
2820, 2.68064, 2.31616, EDDI, P32N21BTN77PW, 2022-09-30 17:43:51,
2821, -0.619905, -0.978359, EDDI, P32N21BTN77PW, 2022-09-30 17:43:52,
2822, 0.178944, -0.173487, EDDI, P32N21BTN77PW, 2022-09-30 17:43:53,
2823, -0.120367, -0.466771, EDDI, P32N21BTN77PW, 2022-09-30 17:43:54,
2824, -2.09444, -2.43482, EDDI, P32N21BTN77PW, 2022-09-30 17:43:55,
2825, -0.290218, -0.624555, EDDI, P32N21BTN77PW, 2022-09-30 17:43:56,
2826, -0.208017, -0.536314, EDDI, P32N21BTN77PW, 2022-09-30 17:43:57,
2827, -1.4831, -1.80536, EDDI, P32N21BTN77PW, 2022-09-30 17:43:58,
2828, -0.162897, -0.479104, EDDI, P32N21BTN77PW, 2022-09-30 17:43:59,
2829, -1.29199, -1.60215, EDDI, P32N21BTN77PW, 2022-09-30 17:44:00,
2830, 1.66322, 1.35911, EDDI, P32N21BTN77PW, 2022-09-30 17:44:01,
2831, -0.997163, -1.29521, EDDI, P32N21BTN77PW, 2022-09-30 17:44:02,
2832, 0.314184, 0.0221903, EDDI, P32N21BTN77PW, 2022-09-30 17:44:03,
2833, 0.0542267, -0.231709, EDDI, P32N21BTN77PW, 2022-09-30 17:44:04,
2834, 0.174237, -0.105639, EDDI, P32N21BTN77PW, 2022-09-30 17:44:05,
2835, -1.28058, -1.5544, EDDI, P32N21BTN77PW, 2022-09-30 17:44:06,
2836, 0.297739, 0.0299854, EDDI, P32N21BTN77PW, 2022-09-30 17:44:07,
2837, -0.16534, -0.427031, EDDI, P32N21BTN77PW, 2022-09-30 17:44:08,
2838, 0.580604, 0.324976, EDDI, P32N21BTN77PW, 2022-09-30 17:44:09,
2839, 0.784102, 0.534537, EDDI, P32N21BTN77PW, 2022-09-30 17:44:10,
2840, -1.17633, -1.41984, EDDI, P32N21BTN77PW, 2022-09-30 17:44:11,
2841, 1.60006, 1.36262, EDDI, P32N21BTN77PW, 2022-09-30 17:44:12,
2842, -0.0565399, -0.28792, EDDI, P32N21BTN77PW, 2022-09-30 17:44:13,
2843, 0.132881, -0.0924383, EDDI, P32N21BTN77PW, 2022-09-30 17:44:14,
2844, -1.45335, -1.67261, EDDI, P32N21BTN77PW, 2022-09-30 17:44:15,
2845, -0.548146, -0.761351, EDDI, P32N21BTN77PW, 2022-09-30 17:44:16,
2846, 0.439236, 0.232086, EDDI, P32N21BTN77PW, 2022-09-30 17:44:17,
2847, 0.105635, -0.0954627, EDDI, P32N21BTN77PW, 2022-09-30 17:44:18,
2848, -1.14148, -1.33653, EDDI, P32N21BTN77PW, 2022-09-30 17:44:19,
2849, 0.121943, -0.0670583, EDDI, P32N21BTN77PW, 2022-09-30 17:44:20,
2850, -1.10367, -1.28663, EDDI, P32N21BTN77PW, 2022-09-30 17:44:21,
2851, 0.384795, 0.207877, EDDI, P32N21BTN77PW, 2022-09-30 17:44:22,
2852, -2.77612, -2.94701, EDDI, P32N21BTN77PW, 2022-09-30 17:44:23,
2853, 1.06311, 0.898259, EDDI, P32N21BTN77PW, 2022-09-30 17:44:24,
2854, 0.152892, -0.00593069, EDDI, P32N21BTN77PW, 2022-09-30 17:44:25,
2855, -0.337408, -0.490208, EDDI, P32N21BTN77PW, 2022-09-30 17:44:26,
2856, -0.217856, -0.364638, EDDI, P32N21BTN77PW, 2022-09-30 17:44:27,
2857, -2.56224, -2.70301, EDDI, P32N21BTN77PW, 2022-09-30 17:44:28,
2858, 0.520124, 0.385362, EDDI, P32N21BTN77PW, 2022-09-30 17:44:29,
2859, -0.6565, -0.785261, EDDI, P32N21BTN77PW, 2022-09-30 17:44:30,
2860, 0.454535, 0.33177, EDDI, P32N21BTN77PW, 2022-09-30 17:44:31,
2861, -0.918591, -1.03537, EDDI, P32N21BTN77PW, 2022-09-30 17:44:32,
2862, -1.17295, -1.28374, EDDI, P32N21BTN77PW, 2022-09-30 17:44:33,
2863, -0.0762828, -0.181103, EDDI, P32N21BTN77PW, 2022-09-30 17:44:34,
2864, -0.773076, -0.871929, EDDI, P32N21BTN77PW, 2022-09-30 17:44:35,
2865, -0.698543, -0.791436, EDDI, P32N21BTN77PW, 2022-09-30 17:44:36,
2866, -0.337674, -0.424615, EDDI, P32N21BTN77PW, 2022-09-30 17:44:37,
